"method","K","signal_prop","rho_est","power","fdp","rep"
"DPM",4,0.1,NA,0.875647668393782,0.0151515151515152,16
"ORBIT_P",4,0.1,0.012634901562814,0.92020725388601,0.0451612903225806,16
"DPM",5,0.1,NA,0.928497409326425,0.011037527593819,16
"ORBIT_P",5,0.1,0.00883811229072796,0.957512953367876,0.0513347022587269,16
"DPM",6,0.1,NA,0.907772020725389,0.00792751981879955,16
"ORBIT_P",6,0.1,0.00550677505123581,0.952331606217617,0.0446985446985447,16
"DPM",7,0.1,NA,0.93160621761658,0.00553097345132743,16
"ORBIT_P",7,0.1,0.00371528777906067,0.967875647668394,0.042051282051282,16
"DPM",8,0.1,NA,0.935751295336788,0.0033112582781457,16
"ORBIT_P",8,0.1,0.00305353249292888,0.978238341968912,0.0483870967741935,16
"DPM",9,0.1,NA,0.941968911917098,0.0021953896816685,16
"ORBIT_P",9,0.1,0.00211453987214451,0.972020725388601,0.051567239635996,16
"DPM",10,0.1,NA,0.935751295336788,0.00110619469026549,16
"ORBIT_P",10,0.1,0.000601882885455229,0.975129533678756,0.0446700507614213,16
"DPM",11,0.1,NA,0.950259067357513,0,16
"ORBIT_P",11,0.1,0.000964850825794381,0.974093264248705,0.0437436419125127,16
"DPM",12,0.1,NA,0.957512953367876,0,16
"ORBIT_P",12,0.1,0.000458455157544983,0.983419689119171,0.0414141414141414,16
"DPM",13,0.1,NA,0.951295336787565,0,16
"ORBIT_P",13,0.1,-0.000259225489172089,0.982383419689119,0.0433905146316852,16
"DPM",14,0.1,NA,0.939896373056995,0,16
"ORBIT_P",14,0.1,-2.85850435235792e-05,0.983419689119171,0.0423814328960646,16
"DPM",15,0.1,NA,0.960621761658031,0,16
"ORBIT_P",15,0.1,-0.000244449045592769,0.983419689119171,0.0423814328960646,16
"DPM",16,0.1,NA,0.956476683937824,0,16
"ORBIT_P",16,0.1,0.000445387240218775,0.990673575129534,0.0372608257804632,16
"DPM",17,0.1,NA,0.949222797927461,0,16
"ORBIT_P",17,0.1,0.000554557360512094,0.981347150259067,0.0366225839267548,16
"DPM",18,0.1,NA,0.961658031088083,0,16
"ORBIT_P",18,0.1,0.000674633193439805,0.989637305699482,0.0411646586345382,16
"DPM",19,0.1,NA,0.962694300518135,0,16
"ORBIT_P",19,0.1,0.000314679153222065,0.990673575129534,0.044955044955045,16
"DPM",20,0.1,NA,0.967875647668394,0,16
"ORBIT_P",20,0.1,-1.11437284357266e-06,0.983419689119171,0.0433467741935484,16
"DPM",2,0.2,NA,0.802564102564103,0.0200375704445836,16
"ORBIT_P",2,0.2,-0.00320774411157151,0.843076923076923,0.0458502611723738,16
"DPM",3,0.2,NA,0.894358974358974,0.0113378684807256,16
"ORBIT_P",3,0.2,-0.00233453042520916,0.93025641025641,0.0366436537440255,16
"DPM",4,0.2,NA,0.898974358974359,0.0096045197740113,16
"ORBIT_P",4,0.2,-0.000971162511367332,0.941538461538462,0.0417536534446764,16
"DPM",5,0.2,NA,0.931282051282051,0.0043859649122807,16
"ORBIT_P",5,0.2,-0.00139783698246816,0.966666666666667,0.0460526315789474,16
"DPM",6,0.2,NA,0.931282051282051,0.00329308452250274,16
"ORBIT_P",6,0.2,-0.000296304347218846,0.967179487179487,0.0450632911392405,16
"DPM",7,0.2,NA,0.937948717948718,0.00218221494817239,16
"ORBIT_P",7,0.2,-0.000245017109488444,0.971282051282051,0.0439172135285209,16
"DPM",8,0.2,NA,0.932307692307692,0.0010989010989011,16
"ORBIT_P",8,0.2,-0.000469534191479907,0.968205128205128,0.0430816016218956,16
"DPM",9,0.2,NA,0.955384615384615,0,16
"ORBIT_P",9,0.2,0.000371183448873901,0.984102564102564,0.0428927680798005,16
"DPM",10,0.2,NA,0.954871794871795,0.00107296137339056,16
"ORBIT_P",10,0.2,-0.000930806384876818,0.983076923076923,0.0405405405405405,16
"DPM",11,0.2,NA,0.961538461538462,0.000533049040511727,16
"ORBIT_P",11,0.2,0.000499862160643481,0.987692307692308,0.0422675285927399,16
"DPM",12,0.2,NA,0.962564102564103,0,16
"ORBIT_P",12,0.2,3.25019735929589e-05,0.98974358974359,0.0412319920516642,16
"DPM",13,0.2,NA,0.961025641025641,0,16
"ORBIT_P",13,0.2,-0.000294474112453565,0.988205128205128,0.042722305017387,16
"DPM",14,0.2,NA,0.953333333333333,0,16
"ORBIT_P",14,0.2,0.000164613295188633,0.987179487179487,0.0413346613545817,16
"DPM",15,0.2,NA,0.958974358974359,0,16
"ORBIT_P",15,0.2,-0.000563616343785852,0.987179487179487,0.0437158469945355,16
"DPM",16,0.2,NA,0.958974358974359,0,16
"ORBIT_P",16,0.2,-0.000688257645147596,0.985128205128205,0.0390195097548774,16
"DPM",17,0.2,NA,0.96974358974359,0,16
"ORBIT_P",17,0.2,-0.000505067615354191,0.992820512820513,0.0396825396825397,16
"DPM",18,0.2,NA,0.968205128205128,0,16
"ORBIT_P",18,0.2,-0.00069968161988562,0.98974358974359,0.0354822588705647,16
"DPM",19,0.2,NA,0.970769230769231,0,16
"ORBIT_P",19,0.2,-0.000530432074645824,0.992820512820513,0.0420583869371598,16
"DPM",20,0.2,NA,0.971794871794872,0,16
"ORBIT_P",20,0.2,-3.79935167698421e-05,0.994358974358974,0.0391476709613479,16
"DPM",2,0.5,NA,0.872114033326641,0.0129516019086571,16
"ORBIT_P",2,0.5,-0.00757795976404247,0.903031519775146,0.0236596483611895,16
"DPM",3,0.5,NA,0.909455932543666,0.0087527352297593,16
"ORBIT_P",3,0.5,0.00675024430987347,0.944187914073479,0.0230577482343166,16
"DPM",4,0.5,NA,0.926320016061032,0.00581771170006464,16
"ORBIT_P",4,0.5,0.00262878655515032,0.958040554105601,0.0241308793456033,16
"DPM",5,0.5,NA,0.940574181891186,0.00340353116358222,16
"ORBIT_P",5,0.5,0.00302830161934783,0.971893194137723,0.0255636070853462,16
"DPM",6,0.5,NA,0.943184099578398,0.00275949904478879,16
"ORBIT_P",6,0.5,0.00121886290441208,0.971090142541658,0.0249949606934086,16
"DPM",7,0.5,NA,0.94900622364987,0.00211104074308634,16
"ORBIT_P",7,0.5,-0.000597871113768868,0.979120658502309,0.0242096838735494,16
"DPM",8,0.5,NA,0.952419192933146,0.00126315789473684,16
"ORBIT_P",8,0.5,-0.00125265327137128,0.982533627785585,0.0264571314899542,16
"DPM",9,0.5,NA,0.95703673961052,0.00104777870913663,16
"ORBIT_P",9,0.5,-0.000978868418843401,0.985946597068862,0.0240461049284579,16
"DPM",10,0.5,NA,0.964264203975105,0.000624219725343321,16
"ORBIT_P",10,0.5,9.53890576283666e-06,0.988556514756073,0.0241775663892192,16
"DPM",11,0.5,NA,0.962055812085926,0.000625651720542232,16
"ORBIT_P",11,0.5,-0.000352371464019732,0.987552700260992,0.02536160095106,16
"DPM",12,0.5,NA,0.966271832965268,0,16
"ORBIT_P",12,0.5,-0.000808284751865464,0.989761092150171,0.0249208860759494,16
"DPM",13,0.5,NA,0.967877936157398,0.000207382828701783,16
"ORBIT_P",13,0.5,-0.000358863192360713,0.989961855049187,0.0256866231969966,16
"DPM",14,0.5,NA,0.970287090945593,0.000206868018204386,16
"ORBIT_P",14,0.5,-0.000891927396154416,0.990564143746236,0.0239366963402572,16
"DPM",15,0.5,NA,0.966472595864284,0.000207684319833853,16
"ORBIT_P",15,0.5,-0.00131023193794265,0.989158803453122,0.022614560603055,16
"DPM",16,0.5,NA,0.9666733587633,0.000207641196013289,16
"ORBIT_P",16,0.5,-0.00102387976864293,0.990564143746236,0.0235503661191371,16
"DPM",17,0.5,NA,0.971491668339691,0.000206611570247934,16
"ORBIT_P",17,0.5,-0.000773897986934574,0.993977113029512,0.0236639716032341,16
"DPM",18,0.5,NA,0.971893194137723,0,16
"ORBIT_P",18,0.5,-0.000796332907984034,0.992571772736398,0.0223452639905082,16
"DPM",19,0.5,NA,0.973097771531821,0,16
"ORBIT_P",19,0.5,-0.000491219625139907,0.994177875928528,0.0234667718398738,16
"DPM",20,0.5,NA,0.974101586026902,0,16
"ORBIT_P",20,0.5,-0.000893747576608659,0.992571772736398,0.0238894373149062,16
"DPM",2,0.05,NA,0.714285714285714,0.0198863636363636,17
"ORBIT_P",2,0.05,0.00807086121160623,0.761904761904762,0.029023746701847,17
"DPM",3,0.05,NA,0.774327122153209,0.0105820105820106,17
"ORBIT_P",3,0.05,0.000542716799555466,0.855072463768116,0.0350467289719626,17
"DPM",4,0.05,NA,0.819875776397516,0.0050251256281407,17
"ORBIT_P",4,0.05,-4.4529447437802e-05,0.888198757763975,0.044543429844098,17
"DPM",5,0.05,NA,0.884057971014493,0.00233644859813084,17
"ORBIT_P",5,0.05,-0.000830447493988343,0.937888198757764,0.0361702127659574,17
"DPM",6,0.05,NA,0.910973084886128,0.00677200902934537,17
"ORBIT_P",6,0.05,-0.0015072648006654,0.950310559006211,0.0496894409937888,17
"DPM",7,0.05,NA,0.91304347826087,0.00675675675675676,17
"ORBIT_P",7,0.05,-0.0028948105317547,0.952380952380952,0.0396659707724426,17
"DPM",8,0.05,NA,0.935817805383023,0.00440528634361234,17
"ORBIT_P",8,0.05,-0.00116204530676798,0.977225672877847,0.0445344129554656,17
"DPM",9,0.05,NA,0.917184265010352,0.00449438202247191,17
"ORBIT_P",9,0.05,0.000278002282823472,0.9648033126294,0.0431211498973306,17
"DPM",10,0.05,NA,0.94824016563147,0.00217864923747277,17
"ORBIT_P",10,0.05,-0.000438023219054152,0.979296066252588,0.0405679513184584,17
"DPM",11,0.05,NA,0.904761904761905,0,17
"ORBIT_P",11,0.05,-0.000840670865822502,0.94824016563147,0.0458333333333333,17
"DPM",12,0.05,NA,0.954451345755694,0,17
"ORBIT_P",12,0.05,-0.00175378511314907,0.985507246376812,0.0441767068273092,17
"DPM",13,0.05,NA,0.962732919254658,0,17
"ORBIT_P",13,0.05,-0.00162722468857501,0.979296066252588,0.0405679513184584,17
"DPM",14,0.05,NA,0.9648033126294,0,17
"ORBIT_P",14,0.05,-0.0016157577678002,0.981366459627329,0.0462776659959759,17
"DPM",15,0.05,NA,0.966873706004141,0,17
"ORBIT_P",15,0.05,-0.00106281836243748,0.991718426501035,0.042,17
"DPM",16,0.05,NA,0.985507246376812,0,17
"ORBIT_P",16,0.05,-0.000371392997564049,0.995859213250518,0.0494071146245059,17
"DPM",17,0.05,NA,0.962732919254658,0,17
"ORBIT_P",17,0.05,-0.000421209462068869,0.987577639751553,0.046,17
"DPM",18,0.05,NA,0.962732919254658,0,17
"ORBIT_P",18,0.05,-0.000966695534558459,0.989648033126294,0.0459081836327345,17
"DPM",19,0.05,NA,0.960662525879917,0,17
"ORBIT_P",19,0.05,-0.000944127915121416,0.98343685300207,0.0480961923847695,17
"DPM",20,0.05,NA,0.960662525879917,0,17
"ORBIT_P",20,0.05,-0.00108106871589602,0.98343685300207,0.05,17
"DPM",2,0.1,NA,0.790406673618352,0.0269576379974326,17
"ORBIT_P",2,0.1,0.00314439404721521,0.832116788321168,0.0385542168674699,17
"DPM",3,0.1,NA,0.83733055265902,0.0183374083129584,17
"ORBIT_P",3,0.1,-0.00314242060012759,0.883211678832117,0.0353075170842825,17
"DPM",4,0.1,NA,0.877997914494265,0.0128956623681125,17
"ORBIT_P",4,0.1,-0.0027789755530069,0.928050052137643,0.0419806243272336,17
"DPM",5,0.1,NA,0.908237747653806,0.00570776255707763,17
"ORBIT_P",5,0.1,0.00123942506261541,0.94577685088634,0.0482686253934942,17
"DPM",6,0.1,NA,0.921793534932221,0.0045045045045045,17
"ORBIT_P",6,0.1,0.00101872899247366,0.959332638164755,0.0446521287642783,17
"DPM",7,0.1,NA,0.925964546402503,0.00336700336700337,17
"ORBIT_P",7,0.1,0.00275168206942207,0.965589155370177,0.0522006141248721,17
"DPM",8,0.1,NA,0.941605839416058,0.00110619469026549,17
"ORBIT_P",8,0.1,0.00273545913423839,0.963503649635037,0.0434782608695652,17
"DPM",9,0.1,NA,0.948905109489051,0.00219298245614035,17
"ORBIT_P",9,0.1,0.00196047526905685,0.980187695516163,0.0466531440162272,17
"DPM",10,0.1,NA,0.942648592283629,0.00110497237569061,17
"ORBIT_P",10,0.1,0.00130371967774967,0.977059436913452,0.0458248472505092,17
"DPM",11,0.1,NA,0.950990615224192,0,17
"ORBIT_P",11,0.1,0.00230344649646015,0.979144942648592,0.0486322188449848,17
"DPM",12,0.1,NA,0.955161626694473,0,17
"ORBIT_P",12,0.1,0.00162663800964758,0.985401459854015,0.0396341463414634,17
"DPM",13,0.1,NA,0.954118873826903,0,17
"ORBIT_P",13,0.1,0.00133947438254314,0.981230448383733,0.0388151174668029,17
"DPM",14,0.1,NA,0.955161626694473,0,17
"ORBIT_P",14,0.1,0.000402720809002216,0.982273201251303,0.0455927051671733,17
"DPM",15,0.1,NA,0.952033368091762,0,17
"ORBIT_P",15,0.1,0.000554228226690644,0.987486965589155,0.0472837022132797,17
"DPM",16,0.1,NA,0.952033368091762,0,17
"ORBIT_P",16,0.1,0.000798164010727333,0.980187695516163,0.0466531440162272,17
"DPM",17,0.1,NA,0.962460896767466,0,17
"ORBIT_P",17,0.1,0.000988891799529186,0.984358706986444,0.0435663627152989,17
"DPM",18,0.1,NA,0.967674661105318,0,17
"ORBIT_P",18,0.1,0.000903074633980325,0.992700729927007,0.047047047047047,17
"DPM",19,0.1,NA,0.959332638164755,0,17
"ORBIT_P",19,0.1,0.000953394128549621,0.984358706986444,0.0464646464646465,17
"DPM",20,0.1,NA,0.960375391032325,0,17
"ORBIT_P",20,0.1,0.000727581530155813,0.986444212721585,0.0521042084168337,17
"DPM",2,0.2,NA,0.808677469942499,0.0177777777777778,17
"ORBIT_P",2,0.2,-0.00370003296197776,0.849451123889179,0.033313503866746,17
"DPM",3,0.2,NA,0.877679038159958,0.012933568489124,17
"ORBIT_P",3,0.2,0.000616751084385455,0.916361735493988,0.0341597796143251,17
"DPM",4,0.2,NA,0.9064296915839,0.0080091533180778,17
"ORBIT_P",4,0.2,0.00134977678289898,0.946157867224255,0.0402969247083775,17
"DPM",5,0.2,NA,0.929430214323053,0.00559284116331096,17
"ORBIT_P",5,0.2,0.00182146819821644,0.969681129116571,0.0333507034914018,17
"DPM",6,0.2,NA,0.933612127548353,0.00390407138873397,17
"ORBIT_P",6,0.2,0.0018190177174214,0.968635650810246,0.0348958333333333,17
"DPM",7,0.2,NA,0.943544171458442,0.00276243093922652,17
"ORBIT_P",7,0.2,0.00371132295661234,0.974908520648197,0.0371708828084667,17
"DPM",8,0.2,NA,0.942498693152117,0.00110803324099723,17
"ORBIT_P",8,0.2,0.00432150209794192,0.973863042341871,0.0396907216494845,17
"DPM",9,0.2,NA,0.936225823314166,0.000558035714285714,17
"ORBIT_P",9,0.2,0.00391829316332404,0.972817564035546,0.0312337324310255,17
"DPM",10,0.2,NA,0.952953476215369,0.000548245614035088,17
"ORBIT_P",10,0.2,0.00329302331659419,0.980135912179822,0.0320082601961797,17
"DPM",11,0.2,NA,0.950862519602718,0,17
"ORBIT_P",11,0.2,0.00382189330948354,0.98170412963931,0.0374167093798052,17
"DPM",12,0.2,NA,0.945635128071093,0,17
"ORBIT_P",12,0.2,0.00189829968877403,0.982226868792473,0.0408371618172537,17
"DPM",13,0.2,NA,0.96131730266597,0,17
"ORBIT_P",13,0.2,0.00046889361063979,0.985886042864611,0.0357873210633947,17
"DPM",14,0.2,NA,0.957658128593832,0,17
"ORBIT_P",14,0.2,0.000940942903686127,0.986408782017773,0.0357690342360756,17
"DPM",15,0.2,NA,0.959749085206482,0,17
"ORBIT_P",15,0.2,0.000943903322367963,0.987976999477261,0.0376782077393075,17
"DPM",16,0.2,NA,0.962885520125457,0,17
"ORBIT_P",16,0.2,0.000302316164340714,0.990590695243074,0.0400202634245187,17
"DPM",17,0.2,NA,0.960271824359645,0,17
"ORBIT_P",17,0.2,-0.000259588004978742,0.990590695243074,0.0438950554994955,17
"DPM",18,0.2,NA,0.972817564035546,0,17
"ORBIT_P",18,0.2,-0.000217358704469066,0.993727130162049,0.0360040567951318,17
"DPM",19,0.2,NA,0.964976476738108,0,17
"ORBIT_P",19,0.2,-1.6458708083735e-05,0.992158912702561,0.0394736842105263,17
"DPM",20,0.2,NA,0.963930998431783,0,17
"ORBIT_P",20,0.2,7.76777883430398e-05,0.988499738630423,0.0332310838445808,17
"DPM",2,0.5,NA,0.871033776867963,0.0127610208816705,17
"ORBIT_P",2,0.5,-0.00933343187719534,0.899897645854657,0.0213713268032057,17
"DPM",3,0.5,NA,0.910542476970317,0.008028545941124,17
"ORBIT_P",3,0.5,0.00425032866119958,0.941248720573183,0.0237791932059448,17
"DPM",4,0.5,NA,0.926714431934493,0.00461741424802111,17
"ORBIT_P",4,0.5,0.00716029874497782,0.955168884339816,0.0256838588431823,17
"DPM",5,0.5,NA,0.934493346980553,0.00327510917030568,17
"ORBIT_P",5,0.5,0.00820084527279526,0.968679631525077,0.0261370652397613,17
"DPM",6,0.5,NA,0.943295803480041,0.00173310225303293,17
"ORBIT_P",6,0.5,0.00527416283353021,0.971136131013306,0.0258726899383984,17
"DPM",7,0.5,NA,0.950051177072671,0.00172080017208002,17
"ORBIT_P",7,0.5,0.00177759024486816,0.977482088024565,0.0221175506860537,17
"DPM",8,0.5,NA,0.955783009211873,0.00106974753958066,17
"ORBIT_P",8,0.5,-0.000677082003575648,0.983623336745138,0.0251572327044025,17
"DPM",9,0.5,NA,0.957011258955988,0.000641299700726806,17
"ORBIT_P",9,0.5,-0.00237213640850856,0.983623336745138,0.0237708248679399,17
"DPM",10,0.5,NA,0.960491299897646,0.000638977635782748,17
"ORBIT_P",10,0.5,-0.000197145644824325,0.986898669396111,0.0232982171799028,17
"DPM",11,0.5,NA,0.966427840327533,0.000211774671749259,17
"ORBIT_P",11,0.5,0.000625242183517661,0.988741044012282,0.024045261669024,17
"DPM",12,0.5,NA,0.962128966223132,0.000637890708058686,17
"ORBIT_P",12,0.5,0.001487797270608,0.988945752302968,0.0248284214775939,17
"DPM",13,0.5,NA,0.968270214943705,0.00021137180300148,17
"ORBIT_P",13,0.5,0.00174875984015408,0.989764585465711,0.0261832829808661,17
"DPM",14,0.5,NA,0.967451381780962,0.000211550666384599,17
"ORBIT_P",14,0.5,0.00150159545538785,0.992221084953941,0.0243558776167472,17
"DPM",15,0.5,NA,0.97093142272262,0.00021079258010118,17
"ORBIT_P",15,0.5,0.00165712245328553,0.989559877175026,0.0263846928499496,17
"DPM",16,0.5,NA,0.966018423746162,0.000211864406779661,17
"ORBIT_P",16,0.5,0.00123545942214573,0.989559877175026,0.0257960499798468,17
"DPM",17,0.5,NA,0.97093142272262,0.00021079258010118,17
"ORBIT_P",17,0.5,0.0010590111262535,0.994268167860798,0.0243069505825633,17
"DPM",18,0.5,NA,0.971750255885363,0.0002106149957877,17
"ORBIT_P",18,0.5,0.00113254635165401,0.994472876151484,0.0250852899859522,17
"DPM",19,0.5,NA,0.96806550665302,0.000211416490486258,17
"ORBIT_P",19,0.5,0.00132207717612097,0.992835209825998,0.0243411788372561,17
"DPM",20,0.5,NA,0.968679631525077,0,17
"ORBIT_P",20,0.5,0.00174448759000126,0.991197543500512,0.0257545271629779,17
"DPM",2,0.05,NA,0.713147410358566,0.0218579234972678,18
"ORBIT_P",2,0.05,-0.0023490953222998,0.776892430278884,0.048780487804878,18
"DPM",3,0.05,NA,0.828685258964143,0.00952380952380952,18
"ORBIT_P",3,0.05,0.00939318828425303,0.854581673306773,0.0337837837837838,18
"DPM",4,0.05,NA,0.848605577689243,0.00467289719626168,18
"ORBIT_P",4,0.05,0.00807502705925147,0.888446215139442,0.047008547008547,18
"DPM",5,0.05,NA,0.878486055776892,0.00451467268623025,18
"ORBIT_P",5,0.05,0.0074391063941491,0.930278884462151,0.0527383367139959,18
"DPM",6,0.05,NA,0.878486055776892,0.00451467268623025,18
"ORBIT_P",6,0.05,0.00419448600498914,0.924302788844621,0.0511247443762781,18
"DPM",7,0.05,NA,0.908366533864542,0.00218818380743982,18
"ORBIT_P",7,0.05,0.00258412955768607,0.950199203187251,0.0479041916167665,18
"DPM",8,0.05,NA,0.928286852589641,0,18
"ORBIT_P",8,0.05,0.00213078820485033,0.964143426294821,0.0415841584158416,18
"DPM",9,0.05,NA,0.938247011952191,0.00211864406779661,18
"ORBIT_P",9,0.05,0.00282743402492787,0.966135458167331,0.052734375,18
"DPM",10,0.05,NA,0.948207171314741,0,18
"ORBIT_P",10,0.05,0.00197995101805846,0.972111553784861,0.0651340996168582,18
"DPM",11,0.05,NA,0.932270916334661,0,18
"ORBIT_P",11,0.05,0.00218871258739292,0.97609561752988,0.0630975143403442,18
"DPM",12,0.05,NA,0.936254980079681,0.00212314225053079,18
"ORBIT_P",12,0.05,0.0017771407612446,0.97808764940239,0.0629770992366412,18
"DPM",13,0.05,NA,0.944223107569721,0,18
"ORBIT_P",13,0.05,0.00161760350765014,0.98207171314741,0.053742802303263,18
"DPM",14,0.05,NA,0.936254980079681,0,18
"ORBIT_P",14,0.05,0.00166977861409188,0.970119521912351,0.0616570327552987,18
"DPM",15,0.05,NA,0.97609561752988,0,18
"ORBIT_P",15,0.05,0.00125082971580667,0.98804780876494,0.0606060606060606,18
"DPM",16,0.05,NA,0.97808764940239,0,18
"ORBIT_P",16,0.05,0.00105174876210011,0.98804780876494,0.0498084291187739,18
"DPM",17,0.05,NA,0.942231075697211,0,18
"ORBIT_P",17,0.05,0.000686973727558716,0.98605577689243,0.0480769230769231,18
"DPM",18,0.05,NA,0.968127490039841,0,18
"ORBIT_P",18,0.05,-0.000453608132676018,0.99601593625498,0.0458015267175573,18
"DPM",19,0.05,NA,0.956175298804781,0,18
"ORBIT_P",19,0.05,-0.000114848184326532,0.98804780876494,0.0424710424710425,18
"DPM",20,0.05,NA,0.946215139442231,0,18
"ORBIT_P",20,0.05,0.000426070435979425,0.98804780876494,0.0516252390057361,18
"DPM",2,0.1,NA,0.781437125748503,0.0175658720200753,18
"ORBIT_P",2,0.1,0.0057674518292065,0.817365269461078,0.0353356890459364,18
"DPM",3,0.1,NA,0.841317365269461,0.00940070505287897,18
"ORBIT_P",3,0.1,0.0110052309213422,0.882235528942116,0.0422535211267606,18
"DPM",4,0.1,NA,0.868263473053892,0.00911161731207289,18
"ORBIT_P",4,0.1,0.00219682030712743,0.912175648702595,0.0419287211740042,18
"DPM",5,0.1,NA,0.919161676646707,0.00432432432432432,18
"ORBIT_P",5,0.1,-0.00460510694001724,0.957085828343313,0.0467196819085487,18
"DPM",6,0.1,NA,0.916167664670659,0.00217391304347826,18
"ORBIT_P",6,0.1,-0.00563321017143817,0.963073852295409,0.0426587301587302,18
"DPM",7,0.1,NA,0.92315369261477,0.00215749730312837,18
"ORBIT_P",7,0.1,-0.00475630463041256,0.958083832335329,0.0428713858424726,18
"DPM",8,0.1,NA,0.927145708582834,0.0010752688172043,18
"ORBIT_P",8,0.1,-0.00469294862259101,0.967065868263473,0.0434353405725568,18
"DPM",9,0.1,NA,0.942115768463074,0,18
"ORBIT_P",9,0.1,-0.00385802071349571,0.974051896207585,0.0374753451676529,18
"DPM",10,0.1,NA,0.946107784431138,0,18
"ORBIT_P",10,0.1,-0.00360719328605612,0.979041916167665,0.039177277179236,18
"DPM",11,0.1,NA,0.952095808383233,0,18
"ORBIT_P",11,0.1,-0.00349447290915618,0.983033932135729,0.0371456500488759,18
"DPM",12,0.1,NA,0.950099800399202,0,18
"ORBIT_P",12,0.1,-0.00224666694871003,0.980039920159681,0.0428849902534113,18
"DPM",13,0.1,NA,0.954091816367265,0,18
"ORBIT_P",13,0.1,-0.0022279489375415,0.992015968063872,0.0349514563106796,18
"DPM",14,0.1,NA,0.962075848303393,0,18
"ORBIT_P",14,0.1,-0.000889687185190758,0.986027944111776,0.0417070805043647,18
"DPM",15,0.1,NA,0.955089820359281,0,18
"ORBIT_P",15,0.1,-0.000456129951056939,0.984031936127745,0.0427184466019417,18
"DPM",16,0.1,NA,0.939121756487026,0,18
"ORBIT_P",16,0.1,-0.000263590020468224,0.978043912175649,0.0439024390243902,18
"DPM",17,0.1,NA,0.963073852295409,0,18
"ORBIT_P",17,0.1,-6.49769850511727e-05,0.987025948103792,0.0416666666666667,18
"DPM",18,0.1,NA,0.964071856287425,0,18
"ORBIT_P",18,0.1,-0.000384417546190084,0.98502994011976,0.0445304937076476,18
"DPM",19,0.1,NA,0.976047904191617,0,18
"ORBIT_P",19,0.1,-0.000484028254853623,0.993013972055888,0.04510556621881,18
"DPM",20,0.1,NA,0.962075848303393,0,18
"ORBIT_P",20,0.1,-0.000714097330111447,0.983033932135729,0.0455426356589147,18
"DPM",2,0.2,NA,0.81804435483871,0.0216998191681736,18
"ORBIT_P",2,0.2,-0.0232856864901271,0.852318548387097,0.0326086956521739,18
"DPM",3,0.2,NA,0.862399193548387,0.00811594202898551,18
"ORBIT_P",3,0.2,-0.00719302368470898,0.908266129032258,0.0353319057815846,18
"DPM",4,0.2,NA,0.906754032258065,0.00717439293598234,18
"ORBIT_P",4,0.2,-0.00487295173408718,0.942540322580645,0.0350877192982456,18
"DPM",5,0.2,NA,0.919354838709677,0.00490998363338789,18
"ORBIT_P",5,0.2,-0.00377456439881479,0.957157258064516,0.0330957230142566,18
"DPM",6,0.2,NA,0.928427419354839,0.00216684723726977,18
"ORBIT_P",6,0.2,-0.00378740383550917,0.959173387096774,0.0345002536783359,18
"DPM",7,0.2,NA,0.94304435483871,0.00213333333333333,18
"ORBIT_P",7,0.2,-0.00262493403636683,0.975806451612903,0.0382513661202186,18
"DPM",8,0.2,NA,0.948084677419355,0.00159235668789809,18
"ORBIT_P",8,0.2,-0.00273242406249497,0.979838709677419,0.0333167578319244,18
"DPM",9,0.2,NA,0.94304435483871,0.00106780565936999,18
"ORBIT_P",9,0.2,-0.00188041564354322,0.977318548387097,0.0362823061630219,18
"DPM",10,0.2,NA,0.957661290322581,0.000526038926880589,18
"ORBIT_P",10,0.2,-0.00135834176436988,0.979838709677419,0.0333167578319244,18
"DPM",11,0.2,NA,0.960181451612903,0.000524658971668416,18
"ORBIT_P",11,0.2,-0.000660438728181306,0.982862903225806,0.0317775571002979,18
"DPM",12,0.2,NA,0.957661290322581,0.000526038926880589,18
"ORBIT_P",12,0.2,-0.000499321611841938,0.983870967741935,0.0322260783341596,18
"DPM",13,0.2,NA,0.962701612903226,0,18
"ORBIT_P",13,0.2,0.00025777548078455,0.985383064516129,0.0383669454008854,18
"DPM",14,0.2,NA,0.966733870967742,0,18
"ORBIT_P",14,0.2,-0.00072529969759302,0.98991935483871,0.0363101079489696,18
"DPM",15,0.2,NA,0.959173387096774,0.000525210084033613,18
"ORBIT_P",15,0.2,-0.00074928394994637,0.986895161290323,0.0392541707556428,18
"DPM",16,0.2,NA,0.970766129032258,0,18
"ORBIT_P",16,0.2,7.95591486410652e-05,0.992943548387097,0.038555392874573,18
"DPM",17,0.2,NA,0.969254032258065,0,18
"ORBIT_P",17,0.2,6.68128560188741e-05,0.990927419354839,0.0419103313840156,18
"DPM",18,0.2,NA,0.958165322580645,0,18
"ORBIT_P",18,0.2,-0.000188274862422636,0.987399193548387,0.0420537897310513,18
"DPM",19,0.2,NA,0.970262096774194,0,18
"ORBIT_P",19,0.2,-0.000337871180524887,0.990423387096774,0.0362923001471309,18
"DPM",20,0.2,NA,0.969254032258065,0,18
"ORBIT_P",20,0.2,-0.000134372662404427,0.991935483870968,0.04,18
"DPM",2,0.5,NA,0.864403374849337,0.012393848978655,18
"ORBIT_P",2,0.5,0.0110581460400113,0.896544797107272,0.0214865161148871,18
"DPM",3,0.5,NA,0.908396946564885,0.00941949616648412,18
"ORBIT_P",3,0.5,0.022826552031489,0.939132181599036,0.0236006683375104,18
"DPM",4,0.5,NA,0.922659702691844,0.00605929452499459,18
